鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
板橋區,房地(土地+建物),新北市板橋區莊敬路31~60號,5.8,商,,,1080618,土地1建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870416,88.47,3,2,2,有,有,16800000,189895,,0.0,0,含增建或未登記建物。;,RPRPMLSJQHOFFAF09CA
板橋區,房地(土地+建物),新北市板橋區館前東路91~120號,11.26,商,,,1080523,土地3建物1車位0,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790608,147.04000000000002,3,2,2,有,有,16890000,114867,,0.0,0,,RPRQMLRLQHOFFAF66CA
新莊區,房地(土地+建物),新北市新莊區昌平街71巷1~30號,13.42,住,,,1080715,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,111.82,3,2,2,有,有,10000000,89429,,0.0,0,,RPPNMLMJQHOFFBF18CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,10.86,商,,,1080616,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980604,130.94,2,2,1,有,有,8650000,66061,坡道平面,32.15,0,陽台外推,RPROMLSJQHOFFBF09CA
新莊區,房地(土地+建物),新北市新莊區昌平街71巷1~30號,13.79,住,,,1080724,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,107.18,3,1,2,有,有,10500000,97966,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLMLQHOFFBF68CA
新店區,房地(土地+建物),新北市新店區達觀路14巷1~30號,34.45,,山坡地保育區,丙種建築用地,1080711,土地2建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850710,72.08,2,1,1,有,有,3950000,54800,,0.0,0,,RPVNMLNKQHOFFCF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區水源路二段61~90號,26.3,其他,,,1080704,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840717,195.34,4,2,2,有,有,12680000,64912,坡道平面,0.0,0,含增建或未登記建物。;,RPRNMLPKQHOFFDF98CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德二路61~90號,17.18,住,,,1080706,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980831,161.45,4,2,2,有,有,17100000,105915,升降平面,14.43,0,,RPPOMLMLQHOFFDF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段188巷1~30號,15.64,住,,,1080706,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712,118.55,2,1,1,有,有,7500000,63264,坡道平面,29.88,0,,RPWQMLMJQHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段151~180號,8.22,商,,,1080615,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,121.65,2,2,1,有,有,7850000,72679,坡道平面,30.84,1250000,,RPSPMLMJQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,20.43,住,,,1040408,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,134.51,3,1,2,有,有,8900000,73748,坡道平面,30.1,1200000,,RPOPMLMKQHOFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,29.46,住,,,1030713,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,179.98000000000002,3,2,2,有,有,14500000,88738,坡道平面,30.1,1200000,,RPQPMLMKQHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,23.52,住,,,1021010,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,148.91,3,1,2,有,有,10370000,77182,坡道平面,30.1,1200000,,RPVPMLMKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.66,住,,,1030414,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.88,2,1,1,有,有,8600000,85273,坡道平面,30.1,1200000,,RPXPMLMKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.57,住,,,1050814,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,112.85,2,1,1,有,有,7350000,74320,坡道平面,30.1,1200000,,RPPQMLMKQHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,17.96,住,,,1040122,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,122.0,2,1,1,有,有,8650000,79978,坡道平面,30.1,1300000,,RPUQMLMKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,18.56,住,,,1020930,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,125.64000000000001,2,1,2,有,有,7680000,67825,坡道平面,30.1,1200000,,RPORMLMKQHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,20.41,住,,,1031128,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,130.54,3,1,2,有,有,8930000,74993,坡道平面,26.13,1100000,,RPRRMLMKQHOFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.66,住,,,1021021,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.88,2,1,1,有,有,8150000,78935,坡道平面,30.1,1300000,,RPXRMLMKQHOFFEF17CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,27.99,住,,,1030418,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,173.53,3,2,2,有,有,12580000,79342,坡道平面,30.1,1200000,,RPVSMLMKQHOFFEF07CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,13.43,住,,,1040410,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,97.34,2,1,1,有,有,6800000,81797,坡道平面,30.1,1300000,,RPWSMLMKQHOFFEF17CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,23.58,住,,,1021207,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,149.08,3,1,2,有,有,10300000,76483,坡道平面,30.1,1200000,,RPOTMLMKQHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,27.99,住,,,1021214,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,173.53,3,2,2,有,有,14350000,90985,坡道平面,30.1,1300000,,RPRTMLMKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.69,住,,,1021003,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.91,2,1,1,有,有,7900000,77180,坡道平面,30.1,1200000,,RPOOMLOKQHOFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,29.54,住,,,1030206,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,180.23,3,2,2,有,有,12870000,77067,坡道平面,30.1,1300000,,RPPOMLOKQHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,29.54,住,,,1060428,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,180.29,3,2,2,有,有,13600000,81896,坡道平面,30.1,1300000,,RPQOMLOKQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,27.9,住,,,1030108,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,172.45,3,2,2,有,有,12360000,77696,坡道平面,30.1,1300000,,RPTOMLOKQHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,18.16,住,,,1030301,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,123.85,2,1,2,有,有,8560000,78507,坡道平面,30.1,1200000,,RPSPMLOKQHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,20.41,住,,,1040131,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,130.54,3,1,2,有,有,8730000,73077,坡道平面,26.13,1100000,,RPTPMLOKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段31~60號,27.58,住,,,1080423,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,171.08999999999997,3,2,2,有,有,14760000,96177,坡道平面,30.1,1200000,,RPVPMLOKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.57,住,,,1020926,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,112.85,2,1,1,有,有,7710000,77462,坡道平面,30.1,1300000,,RPRQMLOKQHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.57,住,,,1040228,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,112.7,2,1,1,有,有,7500000,76271,坡道平面,30.1,1200000,,RPUQMLOKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,28.04,住,,,1030628,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,173.7,3,2,2,有,有,12000000,74513,坡道平面,30.1,1300000,,RPORMLOKQHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段31~60號,13.43,住,,,1050730,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,97.33000000000001,2,1,1,有,有,6230000,74818,坡道平面,30.1,1200000,,RPRRMLOKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,19.97,住,,,1020930,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,131.64,2,1,2,有,有,9480000,80559,坡道平面,30.1,1300000,,RPTRMLOKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,18.53,住,,,1030506,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,125.59,2,1,2,有,有,9300000,83778,坡道平面,30.1,1300000,,RPURMLOKQHOFFEF07CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,28.04,住,,,1040525,土地1建物1車位1,十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,170.06,3,2,2,有,有,12150000,76079,坡道平面,26.13,1200000,,RPWQMLOKQHOFFEF17CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,24.12,住,,,1030730,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,151.7,3,1,2,有,有,10200000,74013,坡道平面,30.1,1200000,,RPWRMLOKQHOFFEF27CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,13.43,住,,,1040515,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,97.34,2,1,1,有,有,6600000,80309,坡道平面,30.1,1200000,,RPOSMLOKQHOFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,18.53,住,,,1030829,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,125.59,2,1,2,有,有,9500000,85873,坡道平面,30.1,1300000,,RPQSMLOKQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.57,住,,,1021115,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,112.7,2,1,1,有,有,7450000,74455,坡道平面,30.1,1300000,,RPOOMLPKQHOFFEF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.57,住,,,1021115,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,112.7,2,1,1,有,有,7600000,76271,坡道平面,30.1,1300000,,RPPOMLPKQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.83,住,,,1020930,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,117.74,2,1,1,有,有,8180000,79644,坡道平面,30.1,1200000,,RPUOMLPKQHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.66,住,,,1020930,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.88,2,1,1,有,有,8190000,80549,坡道平面,30.1,1200000,,SPUOMLPKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.46,住,,,1030220,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,115.92,2,1,1,有,有,8030000,78420,坡道平面,30.1,1300000,,RPVOMLPKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,29.46,住,,,1030303,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,179.98000000000002,3,2,2,有,有,13200000,79397,坡道平面,30.1,1300000,,RPOPMLPKQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,24.82,住,,,1021027,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,154.86,3,1,2,有,有,10850000,76547,坡道平面,30.1,1300000,,RPWNMLPKQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,28.01,住,,,1021221,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,173.01,3,2,2,有,有,12110000,76342,坡道平面,30.1,1200000,,RPSNMLKLQHOFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,16.66,住,,,1030427,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,116.88,2,1,1,有,有,8380000,82738,坡道平面,30.1,1200000,,RPUNMLKLQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段31~60號,15.31,住,,,1080628,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,131.23000000000002,3,2,2,有,有,7000000,53341,坡道平面,22.88,0,,RPXNMLNJRHOFFEF86CA
三重區,房地(土地+建物)+車位,新北市三重區集賢路91~120號,24.5,住,,,1080622,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970918,167.69,3,2,2,有,有,21000000,125231,坡道平面,28.27,0,,RPRPMLRJQHOFFGF96CA
中和區,房地(土地+建物)+車位,新北市中和區圓通路271~300號,29.44,住,,,1080615,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820804,206.89000000000001,3,2,2,有,有,18000000,87003,坡道平面,47.55,0,親友、員工或其他特殊關係間之交易。;,RPRPMLNKQHOFFHF76CA
樹林區,房地(土地+建物),新北市樹林區學勤路241~270號,10.48,商,,,1080714,土地1建物1車位0,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,90.3,2,2,1,有,有,7600000,84164,,0.0,0,,RPXQMLKLQHOFFIF37CA
新店區,房地(土地+建物)+車位,新北市新店區寶橋路61~90號,40.76,住,,,1080710,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911021,284.15999999999997,4,2,3,有,有,36880000,129786,坡道平面,0.0,4400000,含增建或未登記建物。共有人共兩人,RPPPMLPJQHOFFCF88DA
中和區,房地(土地+建物),新北市中和區中和路361~390號,3.36,其他,,,1080709,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,46.63,1,1,1,有,有,8800000,188720,,0.0,0,,RPWQMLLJQHOFFHF17DA
板橋區,房地(土地+建物)+車位,新北市板橋區光環路二段1~30號,39.08,住,,,1080618,土地1建物1車位2,一層，見其他登記事項,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021226,339.26,3,2,2,有,有,59000000,186718,坡道平面,46.84,4400000,,RPRPMLKKRHOFFAF68EA
汐止區,房地(土地+建物),新北市汐止區汐萬路二段228巷31弄1~30號,40.84,,山坡地保育區,丙種建築用地,1080411,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,119.47999999999999,3,3,2,有,有,4500000,37663,,0.0,0,,RPUNMLMJQHOFFDF09EA
淡水區,房地(土地+建物)+車位,新北市淡水區新春街1~30號,27.83,住,,,1080715,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900824,154.51999999999998,2,1,2,有,有,9000000,58245,坡道平面,40.01,0,,RPRNMLPJQHOFFEF56EA
樹林區,房地(土地+建物)+車位,新北市樹林區學勤路271~300號,20.56,商,,,1080524,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,217.13,4,2,2,有,有,17280000,89229,坡道平面,38.04,1300000,"土地價款為新台幣1,184萬元整；建物價款為新台幣544萬元整。",RPQOMLRJQHOFFIF07DA
中和區,房地(土地+建物),新北市中和區景平路239巷1~30號,4.98,住,,,1080630,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980320,35.5,1,2,1,有,有,5900000,166197,,0.0,0,含增建或未登記建物。,RPTOMLTKQHOFFHF57DA
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段61~90號,2.65,商,,,1080628,土地2建物1車位1,二十五層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880704,62.61,2,2,1,有,有,5400000,109811,坡道機械,20.72,800000,含增建或未登記建物。,RPPOMLSJQHOFFEF66DA
汐止區,房地(土地+建物),新北市汐止區福德二路31~60號,5.96,住,,,1080629,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840316,59.42,2,2,1,有,有,4800000,80781,,0.0,0,含增建或未登記建物。,RPUOMLPJQHOFFDF76DA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段361~390號,6.95,住,,,1080618,土地1建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990209,91.91,2,1,1,有,有,16000000,198705,坡道平面,23.97,2500000,含增建或未登記建物。,RPXQNLMJQHOFFAF76DA
中和區,房地(土地+建物)+車位,新北市中和區中正路271~300號,8.18,住,,,1080224,土地2建物1車位1,十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,129.21,2,2,2,有,有,12680000,98135,坡道機械,0.0,0,含增建或未登記建物。;,RPSNMLRJQHOFFHF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路38巷1~30號,12.8,住,,,1080711,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,139.45,3,2,2,有,有,10400000,74579,坡道平面,25.12,0,,RPOSMLMJRHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路271~300號,54.8,,山坡地保育區,丙種建築用地,1080704,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860402,128.49,2,2,1,有,有,4760000,37043,坡道機械,16.11,0,,RPUSMLMJRHOFFEF96CA
淡水區,房地(土地+建物),新北市淡水區水源街二段177巷61~90號,5.64,住,,,1080720,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851202,40.27,1,1,1,有,有,2950000,73256,,0.0,0,,RPVNMLNJRHOFFEF66CA
淡水區,房地(土地+建物),新北市淡水區民權路211~240號,9.16,住,,,1080705,土地1建物1車位0,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961005,94.57,2,2,2,有,有,11400000,120546,,0.0,0,,RPRNMLOKQHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段121~150號,21.13,住,,,1080708,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,163.09,3,2,2,有,有,9800000,60090,坡道平面,29.19,0,,RPROMLSLQHOFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段121~150號,16.54,住,,,1030322,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,108.88,2,1,1,有,有,7430000,75287,坡道平面,26.13,1200000,,RPXQMLOKQHOFFEF27CA
淡水區,房地(土地+建物),新北市淡水區中正東路二段121~150號,9.41,住,,,1080704,土地1建物1車位0,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900302,51.28,2,1,1,有,有,4800000,93604,,0.0,0,夾層,RPRNMLSJQHOFFEF66CA
淡水區,房地(土地+建物),新北市淡水區新市一路一段91~120號,19.13,住,,,1080701,土地1建物1車位0,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,123.74000000000001,3,2,2,有,有,7950000,64248,,0.0,0,,RPORMLMJQHOFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區自強路128巷31~60號,40.7,住,,,1080705,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820118,267.03999999999996,4,2,3,有,有,24750000,92683,坡道平面,0.0,0,,RPTNMLPJQHOFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷1~30號,24.74,住,,,1070810,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205,169.43,3,1,2,有,有,10600000,62563,坡道平面,34.61,0,,RPWNMLPJQHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段211~240號,25.4,住,,,1080719,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060216,176.01999999999998,3,2,2,有,有,10350000,63974,坡道平面,31.43,1100000,,RPTOMLQJQHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段181~210號,8.71,商,,,1030112,土地1建物1車位1,二十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,129.15,2,2,1,有,有,8220000,72652,坡道平面,30.46,1050000,,RPUQMLQJQHOFFEF07CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段211~240號,10.34,商,,,1030607,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,149.22,3,2,2,有,有,12140000,91698,坡道平面,30.46,1250000,,RPXQMLQJQHOFFEF37CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段211~240號,8.07,商,,,1030607,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,122.69,2,2,1,有,有,8780000,81644,坡道平面,30.46,1250000,,RPPRMLQJQHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段241~270號,10.34,商,,,1021117,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,148.76999999999998,3,2,2,有,有,10270000,77508,坡道平面,30.46,1100000,,RPRRMLQJQHOFFEF86CA
汐止區,房地(土地+建物),新北市汐止區大同路二段271~300號,10.83,住,,,1080716,土地1建物1車位0,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,122.92,3,2,2,有,有,12680000,103157,,0.0,0,,RPPRMLMKQHOFFDF88CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街110巷97弄1~30號,46.82,,山坡地保育區,丙種建築用地,1080628,土地8建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,175.52,3,2,2,有,有,12000000,68368,坡道平面,36.95,0,,RPUNMLOKQHOFFDF56CA
汐止區,房地(土地+建物),新北市汐止區福德一路211~240號,8.85,商,,,1080714,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840211,85.02,3,1,1,有,有,8580000,100917,,0.0,0,,RPWPMLMKQHOFFDF76CA
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街110巷97弄1~30號,37.57,,山坡地保育區,丙種建築用地,1080714,土地8建物1車位1,一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,148.36,2,2,1,有,有,10000000,67404,坡道平面,36.95,0,,RPSPMLMJQHOFFDF88CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德二路19巷10弄1~30號,10.72,住,,,1080723,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840316,112.74,3,2,2,有,有,10850000,96239,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLQJQHOFFDF09CA
新店區,房地(土地+建物)+車位,新北市新店區北宜路一段91~120號,9.18,住,,,1080714,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900515,85.41,2,1,1,有,有,10750000,125863,坡道機械,12.94,0,含增建或未登記建物。;,RPSPMLMKRHOFFCF98CA
新店區,房地(土地+建物)+車位,新北市新店區中央五街1~30號,22.96,住,,,1080630,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021030,201.93,3,2,2,有,有,27600000,136681,坡道平面,32.99,0,含增建或未登記建物。;,RPRQMLQLQHOFFCF76CA
