鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
豐原區,房地(土地+建物),臺中市豐原區鎌村路391~420號,584.73,,特定農業區,農牧用地,1080605,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,0800607,430.8,5,2,3,有,無,14275065,,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKMQHOFFDB68CA
豐原區,房地(土地+建物)+車位,臺中市豐原區安康路31~60號,27.4,住,,,1080622,土地3建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060612,173.98,3,2,2,有,無,12230000,72216,坡道平面,23.32,1350000,,RPRNMLQLQHOFFDB78CA
豐原區,房地(土地+建物)+車位,臺中市豐原區安康路31~60號,27.4,住,,,1080610,土地3建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060612,173.98,3,2,2,有,無,11550000,67702,坡道平面,23.32,1350000,,RPSNMLQLQHOFFDB88CA
豐原區,房地(土地+建物)+車位,臺中市豐原區安康路31~60號,27.4,住,,,1080612,土地3建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060612,173.98,3,2,2,有,無,11500000,66706,坡道平面,23.32,1450000,,RPTNMLQLQHOFFDB98CA
后里區,房地(土地+建物),臺中市后里區后里路27巷41弄1~30號,107.14,住,,,1080617,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070731,198.36,5,2,5,有,無,13250000,66798,,0.0,0,,RPVOMLTKQHOFFDB86CA
豐原區,房地(土地+建物),臺中市豐原區南陽路59巷100弄1~30號,110.33,住,,,1080617,土地2建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1080122,174.36,4,2,3,有,無,11350000,65095,,0.0,0,,RPWNMLTJQHOFFDB76CA
神岡區,房地(土地+建物),臺中市神岡區文化街69巷1~30號,105.08,住,,,1080702,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050829,242.88,4,3,5,有,無,24380000,100379,,0.0,0,,RPOOMLMKQHOFFDB08CA
豐原區,房地(土地+建物),臺中市豐原區三豐路二段135巷80弄31~60號,107.74,住,,,1080619,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0640103,86.86,4,2,1,有,無,6800000,78287,,0.0,0,,RPROMLMJQHOFFDB28CA
豐原區,土地,大仁段61~90地號,77.62,住,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7044000,90750,,0.0,0,1.土地增值稅由買方賣方各負擔一半。2.地上含未辦保存登記房屋。,RPRNMLQJQHOFFDB58CA
神岡區,房地(土地+建物),臺中市神岡區民權一街96巷1~30號,41.5,住,,,1080705,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080130,94.42,4,2,3,有,無,3100000,32832,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQJQHOFFDB68CA
豐原區,房地(土地+建物)+車位,臺中市豐原區惠陽街121~150號,14.21,商,,,1080529,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821115,167.37,3,1,2,有,有,8280000,49471,升降平面,0.0,0,,RPUNMLPJQHOFFDB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,53.07,住,,,1080604,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060409,202.08999999999997,3,2,2,有,有,19840000,111184,坡道平面,35.34,1300000,,RPQOMLQLQHOFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區大墩二街31~60號,10.24,住,,,1080626,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880407,100.0,2,2,1,有,有,6880000,68800,,0.0,0,,RPRNMLSLQHOFFCB88CA
南屯區,房地(土地+建物),臺中市南屯區永春路31~60號,2327.0,農,,,1080612,土地4建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0851128,521.49,1,2,2,有,無,145000000,278049,,0.0,0,,RPSOMLSLQHOFFCB09CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路211~240號,16.44,住,,,1080626,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031113,175.61,3,1,1,有,有,12800000,72889,坡道平面,40.26,0,,RPTPMLKLQHOFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區上石北二巷1~30號,8.48,商,,,1080609,土地2建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801218,78.25,2,2,1,有,有,4260000,54441,,0.0,0,,RPPOMLSKQHOFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北六路151~180號,61.47,其他,,,1080426,土地1建物1車位5,四十層，四十一層,四十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040723,1011.85,0,0,0,無,有,269390000,293503,坡道平面,149.2,16200000,,RPOOMLTKQHOFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北六路151~180號,55.55,其他,,,1080426,土地1建物1車位4,四十層，四十一層,四十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040723,905.1400000000001,0,0,0,無,有,243420000,294128,坡道平面,119.36,12300000,,RPPOMLTKQHOFFCB78CA
南屯區,土地,豐安段211~240地號,182.0,住,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9909900,54450,,0.0,0,,RPROMLTKQHOFFCB98CA
南屯區,土地,豐安段211~240地號,182.0,住,,,1080621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9909900,54450,,0.0,0,,RPSOMLTKQHOFFCB09CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段571~600號,29.11,商,,,1080621,土地1建物1車位3,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,416.76,4,2,3,有,有,37500000,89980,坡道平面,54.58,0,,RPRQMLPKQHOFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大鵬路1~30號,19.92,商,,,1080502,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080116,204.73000000000002,3,2,2,有,有,16880000,89039,坡道平面,29.75,1300000,與北屯區陳平段另一筆土地共同出售,RPPQMLOKQHOFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大鵬路1~30號,23.76,商,,,1080202,土地1建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080116,244.3,4,2,2,有,有,19460000,90152,坡道平面,59.5,2800000,與北屯區陳平段另一筆土地共同出售,RPQQMLOKQHOFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南七路151~180號,29.9,商,,,1071117,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080510,246.16000000000003,3,2,2,有,有,19310000,87109,坡道平面,61.22,3200000,,RPPPMLOKQHOFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大鵬路1~30號,20.59,商,,,1060527,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080116,211.68,4,2,2,有,有,17000000,87396,坡道平面,29.75,1100000,與北屯區陳平段另一筆土地共同出售,RPVPMLOKQHOFFCB98CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大鵬路1~30號,21.23,商,,,1060603,土地1建物1車位2,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080116,218.17,4,2,2,有,有,17450000,84656,坡道機械,29.76,1500000,與北屯區陳平段另一筆土地共同出售,RPXPMLOKQHOFFCB56CA
南屯區,房地(土地+建物),臺中市南屯區文山東巷1~30號,18.98,住,,,1080713,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830531,103.23,3,2,2,有,有,3900000,37780,,0.0,0,,RPOQMLNKQHOFFCB28CA
西屯區,車位,臺中市西屯區河南路二段421~450號,0.0,,,,1080713,土地0建物0車位1,,,其他,,,,19.2,0,0,0,有,有,1070000,,坡道平面,0.0,1070000,,RPRPMLNKQHOFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段181~210號,16.45,住,,,1080703,土地1建物1車位1,三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,205.86,4,2,2,有,有,9520000,46245,坡道平面,0.0,0,,RPPOMLOKQHOFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區櫻花路74巷31~60號,30.27,住,,,1080614,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020927,150.72,3,2,2,有,有,12000000,79618,坡道平面,26.55,0,親友、員工或其他特殊關係間之交易。;依照雙方所簽協議書辦理登錄。,RPWOMLTJQHOFFCB76CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福順路271~300號,24.7,住,,,1080609,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000117,236.52999999999997,4,2,2,有,有,17580000,79238,坡道平面,29.81,1200000,,RPWRMLTJQHOFFCB07CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大富街61~90號,83.14,住,,,1080704,土地2建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0870602,237.01,5,2,4,有,無,18800000,79322,坡道平面,0.0,0,公、私契權利人不同04.含增建或未登記建物。,RPXQMLTJQHOFFCB07CA
西屯區,房地(土地+建物),臺中市西屯區安和三街271~300號,138.05,住,,,1080627,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040522,424.82,5,3,6,有,有,38600000,90862,,0.0,0,含增建或未登記建物。;,RPVNMLTJQHOFFCB56CA
西屯區,房地(土地+建物),臺中市西屯區福順路901~930號,112.84,住,,,1080703,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040302,209.65,4,2,5,有,無,21660000,103315,,0.0,0,,RPQOMLSJQHOFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區新富五街151~180號,116.07,住,,,1080119,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080118,310.47,6,2,4,有,無,30500000,98238,,0.0,0,,RPQNMLTJQHOFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區上安路31~60號,3.17,住,,,1080713,土地1建物1車位0,五層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841030,25.82,1,1,1,有,有,1610000,62355,,0.0,0,,RPTRMLRJQHOFFCB56CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福瑞街91~120號,15.4,住,,,1080626,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831021,136.28,3,2,2,有,有,6200000,45498,坡道平面,0.0,0,,RPXNMLMJQHOFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區福瑞街27巷1~30號,5.57,住,,,1080613,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830316,29.55,1,0,1,有,有,1370000,46362,,0.0,0,,RPRNMLRJQHOFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區東大路一段391~420號,14.67,住,,,1080715,土地1建物1車位0,一層，二層,十九層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0840121,160.74,0,2,2,有,有,10880000,67687,,0.0,0,,RPRNMLQJQHOFFCB48CA
南屯區,土地,永定段391~420地號,2031.67,住,,,1080515,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,122916000,60500,,0.0,0,包含公共設施保留地之交易。;,RPVQMLQJQHOFFCB56CA
北區,房地(土地+建物),臺中市北區三民路三段315巷1~30號,23.76,商,,,1080629,土地2建物1車位0,一層，騎樓,五層,店面(店鋪),住商用,鋼筋混凝土造,0680515,84.15,0,1,1,有,無,8750000,103981,,0.0,0,含增建或未登記建物。所有權人共二人。,RPXNMLRKQHOFFBB56CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德五路146巷1~30號,44.72,住,,,1080702,土地1建物2車位3,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801207,295.73,5,2,3,有,有,12930000,43722,坡道平面,0.0,0,,RPQNMLLLQHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順東路二段31~60號,21.78,住,,,1080628,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071009,149.95999999999998,3,2,2,有,有,7500000,53269,坡道平面,31.13,1170000,,RPWRMLMLQHOFFBB09CA
北屯區,房地(土地+建物),臺中市北屯區東山路二段181~210號,1674.2,農,,,1080417,土地2建物1車位0,一層，二層，見其他登記事項,二層,其他,見其他登記事項,鋼筋混凝土造,1080320,227.21,6,4,6,有,無,39000000,171647,,0.0,0,飲食店、住宅,RPRNMLOKQHOFFBB28CA
北區,房地(土地+建物),臺中市北區美德街31~60號,8.01,住,,,1080723,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701218,91.26,5,5,5,有,無,6200000,67938,,0.0,0,,RPPRMLNKQHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段451~480號,10.08,住,,,1080701,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840913,148.5,4,2,2,有,有,8300000,55892,坡道機械,0.0,0,,RPWNMLOKQHOFFBB78CA
北區,房地(土地+建物),臺中市北區天祥街61~90號,31.79,住,,,1080713,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690709,85.19,3,1,1,有,無,2200000,25825,,0.0,0,含增建或未登記建物。;頂樓增建,RPXNMLQKQHOFFBB09CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,6.42,住,,,1080626,土地1建物1車位1,四層,二十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1020725,77.30000000000001,1,1,1,有,有,5600000,72445,坡道機械,13.62,0,,RPRNMLKKQHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太和東街1~30號,19.87,住,,,1080626,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080401,145.91,2,2,1,有,有,7150000,49003,坡道平面,42.26,0,,RPRPMLMKQHOFFBB28CA
北區,房地(土地+建物),臺中市北區進化北路301~330號,7.3,商,,,1080703,土地2建物1車位0,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,83.97,1,1,2,有,有,5100000,60736,,0.0,0,含增建或未登記建物。;,RPPQMLNKQHOFFBB28CA
北屯區,車位,臺中市北屯區軍福十三路91~120號,0.0,,,,1080615,土地0建物0車位1,,,其他,,,,14.9,0,0,0,有,無,500000,,坡道機械,14.9,500000,,RPOOMLRJQHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十三路91~120號,19.47,住,,,1080526,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,127.5,2,2,2,有,無,6200000,48627,坡道平面,29.8,0,,RPQOMLRJQHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區東光三街1~30號,34.3,住,,,1080705,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051114,186.49,3,2,2,有,有,9550000,51209,坡道平面,25.27,0,,RPPPMLRJQHOFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄一街151~180號,13.68,商,,,1080705,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811217,115.13999999999999,3,2,2,有,有,6000000,52115,坡道機械,0.0,0,,RPTQMLRJQHOFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段138巷31~60號,32.09,住,,,1080712,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690118,65.11,3,2,1,有,無,2580000,39625,,0.0,0,,RPPNMLSJQHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段337巷1~30號,17.36,住,,,1080618,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801213,103.88,3,2,2,有,有,4800000,46207,升降機械,0.0,0,,RPXNMLSJQHOFFBB56CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段811~840號,3.32,商,,,1080623,土地1建物1車位0,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,60.91,2,2,1,有,有,3580000,58775,,0.0,0,,RPWSMLSJQHOFFBB96CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段481~510號,6.0,商,,,1080616,土地1建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040423,81.65,2,2,1,有,有,7160000,87691,,0.0,0,,RPOPMLTJQHOFFBB58CA
北區,房地(土地+建物),臺中市北區五義街220巷1~30號,66.45,住,,,1080712,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970123,221.08,6,1,7,有,有,12600000,56993,,0.0,0,,RPRPMLTJQHOFFBB88CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十一路31~60號,22.46,住,,,1080711,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990623,222.77999999999997,4,2,2,有,有,16000000,71820,坡道平面,23.78,0,,RPVOMLQJQHOFFBB88CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十六路211~240號,19.3,商,,,1080622,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060801,195.68,3,2,2,有,無,14400000,73590,坡道平面,23.91,0,,RPTPMLQJQHOFFBB78CA
北屯區,房地(土地+建物),臺中市北屯區北華街181~210號,80.0,住,,,1080703,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0741227,121.23,6,2,3,有,無,12000000,98985,,0.0,0,,RPWPMLQJQHOFFBB09CA
北區,房地(土地+建物),臺中市北區大義街121~150號,24.0,住,,,1080629,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680216,81.5,4,2,2,有,無,3320000,40736,,0.0,0,,RPPNMLRJQHOFFBB28CA
北區,房地(土地+建物),臺中市北區北屯路47巷1~30號,54.0,住,,,1080525,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1021016,176.37,3,3,4,有,無,17250000,97806,,0.0,0,,RPUNMLRJQHOFFBB78CA
北區,房地(土地+建物),臺中市北區博館路61~90號,17.84,住,,,1080615,土地1建物2車位0,十一層,十三層,辦公商業大樓,商業用,鋼筋混凝土造,0821004,269.65999999999997,2,0,0,有,有,9820000,36416,,0.0,0,,RPOUMLPJQHOFFBB68CA
北屯區,房地(土地+建物),臺中市北屯區松竹路二段306巷1弄31~60號,83.0,住,,,1080601,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691107,105.17,2,2,2,有,無,6700000,63706,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQJQHOFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十二路181~210號,20.88,住,,,1080717,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060612,155.35,3,2,2,有,有,8180000,52655,坡道平面,26.44,0,,RPTNMLQJQHOFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區北屯路271~300號,3.38,住,,,1080712,土地1建物1車位0,三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850524,48.12,1,1,1,有,有,2160000,44888,,0.0,0,,RPTOMLPJQHOFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區北屯路439之17巷2弄1~30號,4.12,住,,,1080720,土地1建物1車位0,九層,二十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850812,43.8,1,1,1,有,有,2000000,45662,,0.0,0,,RPVRMLPJQHOFFBB09CA
西區,房地(土地+建物),臺中市西區美村路一段236巷31~60號,15.0,住,,,1080628,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770616,69.23,1,1,1,有,無,3150000,45501,,0.0,0,,RPXOMLSLQHOFFAB76CA
南區,房地(土地+建物),臺中市南區美村路二段181~210號,28.03,住,,,1080601,土地1建物1車位0,七層，地下層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0790412,293.34000000000003,9,0,9,有,有,15300000,52158,,0.0,0,9間套房,RPTNMLOLQHOFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區學府路121~150號,12.38,住,,,1080518,土地4建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860925,129.60999999999999,3,2,2,有,有,6300000,48607,坡道平面,0.0,0,,RPXOMLLLQHOFFAB68CA
南區,房地(土地+建物)+車位,臺中市南區工學北路331~360號,19.15,住,,,1080703,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031029,166.63,3,2,2,有,有,12900000,77417,坡道平面,22.91,0,,RPTNMLMLQHOFFAB28CA
東區,房地(土地+建物),臺中市東區和平街91~120號,5.69,商,,,1080630,土地1建物1車位0,六層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830202,41.77,0,0,0,無,無,1750000,41896,,0.0,0,,RPXNMLNLQHOFFAB78CA
中區,房地(土地+建物),臺中市中區公園路31~60號,6.44,商,,,1080608,土地2建物1車位0,十一層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701231,61.019999999999996,1,0,1,有,有,2360000,38676,,0.0,0,,RPROMLNLQHOFFAB28CA
西區,房地(土地+建物)+車位,臺中市西區大同街151~180號,21.14,住,,,1080627,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870501,189.41,4,2,2,有,有,12300000,64938,坡道平面,0.0,0,,RPPNMLTKQHOFFAB48CA
西區,房地(土地+建物)+車位,臺中市西區公益路361~390號,12.2,住,,,1080625,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0891021,120.41999999999999,3,2,2,有,有,10450000,84581,坡道平面,6.92,850000,含增建或未登記建物。權利人共二人,RPQNMLSKQHOFFAB48CA
南區,房地(土地+建物),臺中市南區學府路146巷1~30號,8.57,住,,,1080630,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850627,94.72999999999999,2,2,1,有,有,4800000,50670,,0.0,0,,RPQPMLQKQHOFFAB48CA
南區,房地(土地+建物),臺中市南區學府路135巷1~30號,11.69,住,,,1080703,土地4建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860925,116.82,3,2,2,有,有,5100000,43657,,0.0,0,,RPQNMLPKQHOFFAB18CA
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.83,商,,,1080718,土地1建物1車位0,九層,十八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.21,1,1,1,有,有,1610000,53294,,0.0,0,,RPSOMLNKQHOFFAB28CA
南區,房地(土地+建物)+車位,臺中市南區復興北路751~780號,23.04,住,,,1080708,土地2建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030920,174.39,3,2,2,有,有,11500000,65944,坡道平面,33.41,0,,RPXNMLMKQHOFFAB58CA
南區,房地(土地+建物)+車位,臺中市南區福田一街181~210號,21.45,住,,,1080611,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080325,145.15,3,2,2,有,有,8600000,68099,坡道平面,35.75,1150000,,RPWQMLMKQHOFFAB78CA
西區,房地(土地+建物),臺中市西區五權七街151~180號,23.33,住,,,1080702,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821125,152.46,4,2,2,有,有,7250000,47553,,0.0,0,,RPXOMLTJQHOFFAB66CA
東區,房地(土地+建物),臺中市東區十甲路421~450號,3.82,住,,,1080528,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830322,30.58,1,1,1,有,有,1350000,44147,,0.0,0,,RPXNMLTJQHOFFAB56CA
南區,土地,頂橋子頭段391~420地號,169.0,其他,,,1080718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8533700,50495,,0.0,0,包含公共設施保留地之交易。;,RPVOMLSJQHOFFAB98CA
西區,土地,大益段541~570地號,15.0,其他,,,1080719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,855000,57000,,0.0,0,包含公共設施保留地之交易。;,RPTNMLQJQHOFFAB48CA
南區,土地,下橋子頭段121~150地號,532.01,其他,,,1080713,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23032947,43294,,0.0,0,包含公共設施保留地之交易。;,RPQNMLRJQHOFFAB28CA
西區,房地(土地+建物),臺中市西區五權二街1~30號,161.0,住,,,1080605,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0871210,388.53,8,3,4,有,無,31800000,81847,,0.0,0,,RPUQMLRJQHOFFAB98CA
中區,房地(土地+建物),臺中市中區民族路151~180號,77.0,住,,,1080602,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0771110,392.15,12,0,12,有,無,14200000,36211,,0.0,0,,RPPPMLRJQHOFFAB38CA
西區,房地(土地+建物),臺中市西區向上路一段1~30號,2.99,商,,,1080627,土地2建物1車位0,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830924,28.849999999999998,1,1,1,有,有,1540000,53380,,0.0,0,,RPQPMLRJQHOFFAB48CA
西區,房地(土地+建物),臺中市西區精誠29街1~30號,5.8,住,,,1080708,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821116,71.93,3,1,1,有,有,3850000,53524,,0.0,0,,RPUOMLRJQHOFFAB78CA
南區,房地(土地+建物),臺中市南區美村路二段31~60號,8.98,住,,,1080624,土地3建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830912,125.94,3,2,2,有,有,6020000,47801,,0.0,0,,RPQOMLPJQHOFFAB18CA
